OBJECTID	FIPS	IMR3	IMR2	IMR1	PTB3	PTB2	PTB1	NAS3	NAS2	NAS1	county
1530	39131952200	0.536410289	0.063101396	0.959567525	0.450259502	0.385985506	0.728716403	0.10228557	0.457089027	0.862109383	Pike
1531	39131952300	0.511363945	0.72865179	0.142949281	0.312943031	0.278506225	0.029197817	0.227627147	0.289845482	0.246129182	Pike
1532	39131952600	0.181934081	0.930737936	0.065363657	0.774442887	0.887794107	0.200899477	0.173899189	0.971301762	0.069148467	Pike
1533	39131952700	0.851701823	0.123809946	0.07583882	0.011743724	0.316557785	0.717590909	0.397391329	0.762469628	0.771224919	Pike
1534	39131952400	0.34199748	0.300536139	0.201731924	0.491478876	0.221289308	0.148727399	0.603551445	0.914258131	0.656134914	Pike
1535	39131952500	0.319453377	0.830005968	0.303284673	0.445944972	0.046791353	0.26373951	0.813505281	0.461491459	0.350018186	Pike
1536	39017014400	0.057269542	0.397001834	0.299282611	0.859388134	0.524372077	0.599104287	0.807070993	0.204645159	0.071700908	Butler
1537	39017011117	0.362993402	0.830464531	0.117102427	0.11086079	0.151712549	0.90819959	0.971547401	0.172432821	0.284643613	Butler
1538	39169000500	0.992496316	0.352065554	0.893212702	0.06581597	0.977465054	0.870387156	0.144670821	0.037695025	0.657173025	Wayne
1539	39169002000	0.235912207	0.849443598	0.194579659	0.572495501	0.849370532	0.335919804	0.874450717	0.222938279	0.388881099	Wayne
1540	39169002901	0.138286033	0.09532402	0.835650802	0.945301032	0.169225602	0.544708265	0.276740396	0.725503707	0.192160032	Wayne
1541	39169000100	0.389178007	0.391607699	0.326512833	0.201647246	0.995308927	0.597763159	0.236219026	0.747481555	0.57871328	Wayne
1542	39169003200	0.78771412	0.606225261	0.193634757	0.007818026	0.954827903	0.231486506	0.55628426	0.368565486	0.590447252	Wayne
1543	39021010200	0.273440605	0.35822785	0.959539134	0.405320634	0.982786669	0.550190749	0.667911689	0.400994178	0.299210845	Champaign
1544	39021010100	0.453158367	0.508020283	0.568753655	0.482962337	0.85145181	0.355473044	0.863860534	0.222368577	0.849616943	Champaign
1545	39021010400	0.557158106	0.984022393	0.960887084	0.171119869	0.156588218	0.928501752	0.544855893	0.586040683	0.727452408	Champaign
1546	39021010600	0.696873986	0.071120557	0.679776451	0.97143333	0.804135256	0.626158895	0.464536137	0.946415565	0.671015888	Champaign
1547	39021010500	0.32102998	0.686487178	0.653734829	0.42350391	0.352919934	0.91615953	0.181942087	0.121360262	0.579142752	Champaign
1548	39169003300	0.288341227	0.149242042	0.236752318	0.598476908	0.478031402	0.14039416	0.699555675	0.823571714	0.009096796	Wayne
1549	39169002100	0.069257435	0.103169042	0.806038931	0.695002503	0.2591529	0.321711707	0.542346461	0.790501762	0.97665954	Wayne
1550	39169000900	0.026951789	0.322288418	0.898918326	0.139351664	0.575158498	0.177898011	0.558271006	0.767982731	0.566447389	Wayne
1551	39169001400	0.348234087	0.599200271	0.843465314	0.658149365	0.933635058	0.366975675	0.765424223	0.065487769	0.463230839	Wayne
1552	39169001900	0.04325319	0.337247838	0.345785171	0.500518097	0.310106525	0.205656438	0.991913328	0.395055379	0.951392048	Wayne
1553	39021011506	0.299049708	0.654662183	0.388801864	0.469984403	0.828131118	0.507679145	0.669575458	0.809689191	0.03107463	Champaign
1554	39021011505	0.140768593	0.556632954	0.517055527	0.930045342	0.248202856	0.592781425	0.911974017	0.45075375	0.209714733	Champaign
1555	39021011504	0.945523882	0.811820029	0.760415602	0.061444134	0.04581107	0.198281025	0.297089417	0.954897184	0.363974508	Champaign
1556	39021011501	0.660203524	0.142507235	0.299854682	0.055303393	0.078300174	0.168233832	0.199228784	0.623683359	0.691268891	Champaign
1557	39021011001	0.659588279	0.834201398	0.676637307	0.745559629	0.069325235	0.008927422	0.450453733	0.664011472	0.712525373	Champaign
1558	39169000300	0.364501827	0.461650865	0.371070978	0.114753684	0.859254763	0.557263003	0.690110663	0.584346967	0.677161346	Wayne
1559	39169980000	0.292197585	0.665162503	0.066567677	0.030038516	0.197872243	0.980379888	0.961920058	0.290885686	0.958292114	Wayne
1560	39169000200	0.903615726	0.864822773	0.160753963	0.811002192	0.178705598	0.325528554	0.209082084	0.379561761	0.029498433	Wayne
1561	39169002902	0.687180496	0.435479533	0.164408878	0.986610582	0.753241606	0.917112862	0.60397337	0.729316674	0.916498987	Wayne
1562	39169002300	0.049974962	0.873318886	0.447103679	0.345264339	0.433115887	0.819848207	0.072701406	0.418418713	0.493148509	Wayne
1563	39169003000	0.950919505	0.109239337	0.91953559	0.70021474	0.116640836	0.374226398	0.504757487	0.089285798	0.999975092	Wayne
1564	39169002200	0.401210835	0.343688545	0.549322834	0.160771923	0.956337557	0.336829097	0.580734084	0.453787093	0.051541942	Wayne
1565	39041011200	0.447304927	0.249347421	0.583710874	0.510681241	0.697833824	0.941006939	0.151758158	0.334199293	0.346270447	Delaware
1566	39041011520	0.201586954	0.425400733	0.033585395	0.640973467	0.039814613	0.409082219	0.369457608	0.638738484	0.459949946	Delaware
1567	39041010200	0.006591475	0.751045738	0.746736019	0.862382694	0.848075499	0.922380969	0.412544373	0.777997501	0.970486163	Delaware
1568	39041011413	0.615816278	0.788315713	0.095140251	0.923492584	0.065863561	0.019754549	0.033639226	0.963471279	0.824612799	Delaware
1569	39041010530	0.827262031	0.740868774	0.608353952	0.991527332	0.910252187	0.553730525	0.92154974	0.657162489	0.375712243	Delaware
1570	39157021300	0.340387359	0.751025804	0.201064189	0.969345215	0.83448622	0.478799373	0.640621525	0.194335612	0.812651768	Tuscarawas
1571	39157021400	0.30457202	0.655883861	0.849770437	0.890700701	0.222234357	0.356691118	0.978609022	0.985983416	0.403495238	Tuscarawas
1572	39157021700	0.324194757	0.419846254	0.538717658	0.108833123	0.965927592	0.832336788	0.828935911	0.389688946	0.211473252	Tuscarawas
1573	39157021500	0.127814741	0.853674396	0.821129482	0.2065204	0.937371771	0.21109681	0.346058233	0.912950212	0.447534998	Tuscarawas
1574	39157021800	0.909772152	0.608527891	0.778970352	0.32806358	0.99881023	0.635012663	0.591942344	0.48504794	0.12394311	Tuscarawas
1575	39157021900	0.003222516	0.028017273	0.045466082	0.766888319	0.15134486	0.262208674	0.053157066	0.223494703	0.371717897	Tuscarawas
1576	39157020200	0.96079376	0.976961727	0.808425113	0.954673509	0.810829213	0.487961499	0.679782396	0.077595014	0.407196638	Tuscarawas
1577	39157020500	0.907333125	0.82051335	0.063538637	0.028044685	0.521826338	0.084513823	0.434836929	0.98062954	0.268770478	Tuscarawas
1578	39157020600	0.184249841	0.37878903	0.50754598	0.141083376	0.652864808	0.548195433	0.581276344	0.064499763	0.387271625	Tuscarawas
1579	39157020700	0.441105729	0.778766154	0.504299012	0.686318349	0.727662942	0.96101724	0.488230859	0.314770112	0.711857566	Tuscarawas
1580	39157020900	0.929833213	0.391628799	0.442616045	0.313845502	0.428487792	0.288595866	0.899137477	0.446342239	0.057600623	Tuscarawas
1581	39157021100	0.430291472	0.609497744	0.535859528	0.787131299	0.203669303	0.085684145	0.973934259	0.31562051	0.875188314	Tuscarawas
1582	39157020400	0.675013403	0.757184792	0.928962406	0.85220857	0.908517467	0.7358274	0.366223648	0.894367805	0.374353736	Tuscarawas
1583	39157020800	0.970210692	0.836798208	0.910411195	0.516758772	0.740043741	0.882855842	0.41044723	0.688261657	0.296597687	Tuscarawas
1584	39157020100	0.409027188	0.642344416	0.195530612	0.207664613	0.927009151	0.813798037	0.32002681	0.036894673	0.085806997	Tuscarawas
1585	39157021000	0.12924312	0.196691852	0.566099901	0.221425417	0.907327219	0.25029751	0.220022893	0.63864886	0.750123201	Tuscarawas
1586	39157021200	0.372700243	0.824782425	0.316880675	0.040456911	0.822106476	0.425982558	0.3945631	0.657338737	0.8642736	Tuscarawas
1587	39157021600	0.776176791	0.556939201	0.58020599	0.197290224	0.089256981	0.399123397	0.057991117	0.808906784	0.567985702	Tuscarawas
1588	39157020300	0.529534033	0.63386073	0.622839736	0.62156101	0.283794327	0.780832887	0.915402974	0.760233835	0.489839563	Tuscarawas
1589	39157022002	0.421689001	0.458417496	0.412949308	0.289348575	0.866939685	0.985607888	0.094418456	0.269130934	0.746499392	Tuscarawas
1590	39157022001	0.337258984	0.132293173	0.332976664	0.808381202	0.854739148	0.053841324	0.658331728	0.944996429	0.564933446	Tuscarawas
1591	39169001300	0.79256327	0.486448727	0.48681069	0.138490445	0.925436531	0.165283091	0.114103298	0.638102045	0.86071372	Wayne
1592	39169003700	0.689605087	0.040825786	0.960704046	0.791776512	0.523129849	0.278965371	0.219805019	0.284153253	0.869453961	Wayne
1593	39041010100	0.371674851	0.911039711	0.64697621	0.572067054	0.407348199	0.73030624	0.360426554	0.019334042	0.37938029	Delaware
1594	39041010520	0.646241479	0.800360452	0.425793617	0.909261077	0.27855056	0.105043027	0.869347508	0.345421919	0.954429883	Delaware
1595	39041010420	0.853690608	0.409211451	0.106123133	0.266097593	0.222031748	0.707709909	0.028901519	0.455473951	0.794365613	Delaware
1596	39041011740	0.763083788	0.764997679	0.192747946	0.741400239	0.159542711	0.405362649	0.774994183	0.95020269	0.752647925	Delaware
1597	39041011750	0.028291249	0.585346965	0.814595295	0.569429593	0.327551988	0.386783243	0.326139419	0.446508213	0.52117885	Delaware
1598	39041011412	0.454024862	0.608592949	0.554640426	0.048935783	0.083825354	0.974983834	0.201585347	0.385589992	0.622568131	Delaware
1599	39041011423	0.356276785	0.00578014	0.917970823	0.522632032	0.257227414	0.933522332	0.382619165	0.03312539	0.230910944	Delaware
1600	39041011411	0.600873378	0.943277832	0.49213226	0.17612186	0.409199691	0.765436747	0.952333884	0.853864393	0.67456863	Delaware
1601	39041011530	0.597905469	0.773738425	0.113607808	0.345272955	0.722253626	0.824619557	0.020516675	0.043000827	0.992952266	Delaware
1602	39147962500	0.059172563	0.579164453	0.923759512	0.510060659	0.810022451	0.539074329	0.782641112	0.545015257	0.022176062	Seneca
1603	39147962600	0.023200589	0.191941811	0.767885593	0.8580605	0.083705805	0.142697573	0.360211475	0.601153429	0.727806952	Seneca
1604	39147963100	0.9309778	0.060365753	0.309987324	0.516123889	0.787783492	0.918235951	0.473367287	0.831802887	0.16672647	Seneca
1605	39041011760	0.802428518	0.29396249	0.321225747	0.915869039	0.082766162	0.805874694	0.110857089	0.631857607	0.995883908	Delaware
1606	39041011710	0.745174586	0.626919284	0.567518296	0.479984488	0.197665062	0.907246102	0.28604365	0.478291441	0.651937312	Delaware
1607	39041011730	0.468677311	0.975584892	0.465109898	0.041566148	0.544304472	0.909470598	0.702729016	0.648687205	0.487601731	Delaware
1608	39041011421	0.610063289	0.091580255	0.075893475	0.241522122	0.674204492	0.370533535	0.826722975	0.711978067	0.375538496	Delaware
1609	39041011540	0.749462231	0.331424306	0.227035744	0.032042122	0.058733428	0.741816022	0.124716535	0.119900347	0.267463345	Delaware
1610	39041011560	0.769110143	0.425764329	0.261993199	0.460836901	0.529997341	0.173626084	0.576179001	0.818499626	0.4903881	Delaware
1611	39041011550	0.637383309	0.976795604	0.36392492	0.740135673	0.7107984	0.124198899	0.801883899	0.012662963	0.012489192	Delaware
1612	39147963800	0.710912229	0.590221508	0.890213022	0.112259679	0.013044955	0.996070503	0.442227052	0.648696779	0.091141806	Seneca
1613	39147963400	0.786257099	0.954498143	0.159639233	0.218072727	0.93372556	0.2783461	0.065129776	0.148739031	0.678347982	Seneca
1614	39147963600	0.414493405	0.806658774	0.04210231	0.317592992	0.957314103	0.244578137	0.397545092	0.319179363	0.575763835	Seneca
1615	39147963700	0.654345327	0.753110926	0.822266949	0.057815818	0.026992533	0.690343065	0.8202979	0.536875333	0.331438367	Seneca
1616	39147962700	0.253303458	0.532933712	0.62292576	0.564617853	0.005271905	0.539989527	0.015923285	0.314897444	0.192013381	Seneca
1617	39147962800	0.824331719	0.607610407	0.592739255	0.706126838	0.112540169	0.597025447	0.655055817	0.093414092	0.558846601	Seneca
1618	39147962900	0.527776348	0.96301661	0.540250715	0.199216068	0.84244344	0.714889982	0.553930312	0.895033492	0.485742812	Seneca
1619	39147963000	0.524118137	0.382512521	0.621976956	0.308730304	0.5167691	0.786236401	0.395800346	0.788939885	0.149120491	Seneca
1620	39081011500	0.705035823	0.2335647	0.007191431	0.661291317	0.069996764	0.230333461	0.468071269	0.692285181	0.501322849	Jefferson
1621	39081011300	0.528269817	0.695090228	0.203360417	0.456612313	0.522626733	0.998994996	0.230998855	0.280493303	0.673582758	Jefferson
1622	39081011100	0.619017715	0.512218176	0.211050643	0.274627118	0.26848815	0.165270582	0.51175457	0.881298717	0.034401637	Jefferson
1623	39081012200	0.208278925	0.516791411	0.688019131	0.334184763	0.379452676	0.234675309	0.08233138	0.034981586	0.577245079	Jefferson
1624	39081001700	0.256326659	0.139912568	0.400226766	0.111128304	0.557157352	0.606993915	0.508814205	0.677573637	0.892686741	Jefferson
1625	39081001000	0.335834752	0.119470254	0.031944879	0.11333514	0.310283596	0.986660022	0.372034431	0.341072597	0.07859599	Jefferson
1626	39109380100	0.488449997	0.815937361	0.277441792	0.073763239	0.606546054	0.68125301	0.386662941	0.15833951	0.473166193	Miami
1627	39041011101	0.56449405	0.590029304	0.115982735	0.611193032	0.026418157	0.162070706	0.519831698	0.712904619	0.160731305	Delaware
1628	39041011102	0.37997433	0.657511736	0.66422377	0.14856916	0.145000778	0.775330059	0.964921276	0.837454942	0.553710459	Delaware
1629	39041010422	0.258532722	0.877379476	0.981781083	0.455664751	0.243692463	0.414127981	0.916637404	0.706434395	0.308483434	Delaware
1630	39041012100	0.802490518	0.377648288	0.491665571	0.600401468	0.406633813	0.064497923	0.530586688	0.724442639	0.214298343	Delaware
1631	39041011561	0.118513839	0.442383678	0.075082437	0.142092287	0.904377894	0.897037013	0.314122473	0.860181098	0.390294697	Delaware
1632	39041011762	0.721806208	0.203798184	0.647367431	0.127210199	0.577725125	0.653690938	0.589606115	0.648583927	0.203470369	Delaware
1633	39041011604	0.828574311	0.104750187	0.418997143	0.515987791	0.054089908	0.3053513	0.829181509	0.896528743	0.263921011	Delaware
1634	39147963200	0.791328868	0.928082089	0.257631131	0.989634468	0.285720043	0.844133927	0.946603553	0.972042	0.45939722	Seneca
1635	39147963300	0.067198618	0.154878506	0.531370311	0.550556356	0.750801721	0.279292178	0.207444164	0.363147864	0.091705401	Seneca
1636	39147963500	0.158660547	0.789751841	0.23542358	0.228096363	0.426424502	0.165557772	0.01143008	0.220142633	0.318955657	Seneca
1637	39081000400	0.151982599	0.474288262	0.938935188	0.229158945	0.888344153	0.499956553	0.287249095	0.324381888	0.121750111	Jefferson
1638	39081000800	0.72282961	0.320678941	0.637233509	0.751983046	0.089626216	0.614726844	0.192465369	0.218774688	0.76471957	Jefferson
1639	39081011200	0.522650747	0.04659023	0.723999931	0.006219614	0.705444818	0.327684137	0.695376293	0.857851545	0.612018439	Jefferson
1640	39081000200	0.288205801	0.593216137	0.09852732	0.449045823	0.049667411	0.056410361	0.986773435	0.400774147	0.612125344	Jefferson
1641	39081011401	0.848091815	0.554957414	0.157942606	0.914799323	0.323509961	0.847821496	0.259654085	0.745334621	0.735920567	Jefferson
1642	39081011700	0.764851119	0.133389509	0.111470945	0.244262737	0.195073163	0.206816244	0.104185236	0.387733726	0.370450954	Jefferson
1643	39081012000	0.719625159	0.703517482	0.110877435	0.467221838	0.549633091	0.511558441	0.623898959	0.299162265	0.348517184	Jefferson
1644	39081011900	0.806386392	0.354540109	0.123669535	0.983789903	0.757029404	0.853558675	0.117679678	0.875382389	0.453254579	Jefferson
1645	39081011402	0.577442652	0.940891365	0.824454161	0.109869352	0.862569718	0.970845903	0.362492181	0.212497879	0.906925501	Jefferson
1646	39081011000	0.144670495	0.491468769	0.820230065	0.773445616	0.153101268	0.89909768	0.629534601	0.874383515	0.19531521	Jefferson
1647	39081012100	0.713226783	0.898775122	0.039892474	0.006869584	0.851239708	0.134020833	0.044164584	0.930935614	0.603739001	Jefferson
1648	39081001400	0.012564848	0.993724187	0.924956678	0.311966837	0.789273372	0.980493996	0.367382553	0.699326372	0.606238939	Jefferson
1649	39081011800	0.745535198	0.876473385	0.626712529	0.724574527	0.990869518	0.753373943	0.812614593	0.7479726	0.035072738	Jefferson
1650	39017000100	0.738697193	0.341212453	0.533391076	0.344814228	0.47807224	0.089378068	0.69623964	0.785467364	0.991515756	Butler
1651	39017000200	0.616479075	0.943827148	0.120489471	0.585533046	0.088267834	0.176392429	0.24372594	0.015431935	0.685671916	Butler
1652	39017010901	0.602427819	0.158798198	0.363702632	0.352792429	0.181454463	0.735151671	0.814737303	0.241512659	0.303520696	Butler
1653	39017010903	0.168905405	0.80489886	0.892892497	0.432692962	0.24318876	0.110441899	0.911836093	0.825515256	0.262844711	Butler
1654	39109390100	0.889638406	0.189648635	0.958200591	0.266106623	0.328091166	0.61893744	0.701423796	0.654103689	0.486475905	Miami
1655	39109365000	0.56639382	0.948706063	0.490011705	0.317538183	0.083916644	0.116264142	0.671580886	0.497563035	0.023689543	Miami
1656	39109365101	0.615333468	0.509945739	0.897513655	0.993556985	0.850458025	0.904810856	0.517951202	0.168634359	0.893500726	Miami
1657	39109365102	0.180736399	0.654917721	0.697635703	0.757259722	0.678103618	0.678496773	0.943796168	0.574955904	0.632284923	Miami
1658	39109365200	0.670781294	0.668761669	0.158323865	0.651319784	0.200216491	0.575102607	0.837954446	0.846467967	0.491854002	Miami
1659	39109365301	0.744479433	0.149976381	0.059995822	0.940586909	0.935315114	0.105038129	0.510304956	0.576830637	0.345836519	Miami
1660	39109365302	0.293826811	0.191658748	0.326123502	0.881313565	0.296190905	0.366206107	0.959844625	0.777172635	0.073928298	Miami
1661	39109350100	0.897687234	0.132096159	0.955909056	0.366331921	0.203437812	0.05237126	0.006070587	0.443766195	0.472483834	Miami
1662	39109320100	0.098023921	0.255379881	0.436313064	0.523701033	0.898606799	0.122634447	0.876609584	0.7111062	0.229699363	Miami
